#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.589,1995
KGZ,Kyrgyzstan,137906,Gender Development Index (GDI),0.960131647,1995
KGZ,Kyrgyzstan,140606,"Unemployment, total (% of labour force)",5.6,1995
KGZ,Kyrgyzstan,148206,Labour force participation rate (% ages 15 and older),64.958,1995
KGZ,Kyrgyzstan,148306,Employment to population ratio (% ages 15 and older),61.32,1995
KGZ,Kyrgyzstan,149206,Government expenditure on education (% of GDP),6.15643,1995
KGZ,Kyrgyzstan,150606,Employment in agriculture (% of total employment),47.19,1995
KGZ,Kyrgyzstan,150706,Employment in services (% of total employment),36.09,1995
KGZ,Kyrgyzstan,153706,Working poor at PPP$3.20 a day (% of total employment),50.615,1995
KGZ,Kyrgyzstan,169706,Total unemployment rate (female to male ratio),1.347781218,1995
KGZ,Kyrgyzstan,169806,Youth unemployment rate (female to male ratio),1.151231472,1995
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",13.25058,1995
KGZ,Kyrgyzstan,174306,Fossil fuel energy consumption (% of total energy consumption),64.67421508,1995
KGZ,Kyrgyzstan,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",44.4239253,1995
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),18.340549,1995
KGZ,Kyrgyzstan,181206,Proportion of births attended by skilled health personnel (%),98,1995
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",11.47982401,1995
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),2517.28445,1995
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",0.987933675,1995
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2453.120945,1995
KGZ,Kyrgyzstan,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",16.59,1995
KGZ,Kyrgyzstan,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",0.75,1995
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.244,1994
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.114,1994
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),10.82424,1994
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),8.992,1994
KGZ,Kyrgyzstan,103206,Life expectancy index,0.709446154,1994
KGZ,Kyrgyzstan,103606,Income index,0.493787802,1994
KGZ,Kyrgyzstan,103706,Education index,0.600406667,1994
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.595,1994
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2628.271231,1994
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.039,1993
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.206,1993
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),11.25519,1993
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),8.884,1993
KGZ,Kyrgyzstan,103206,Life expectancy index,0.710861538,1993
KGZ,Kyrgyzstan,103606,Income index,0.530944773,1993
KGZ,Kyrgyzstan,103706,Education index,0.6087775,1993
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.612,1993
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3361.234012,1993
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),50.799,1992
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.288,1992
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),11.6238,1992
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),8.776,1992
KGZ,Kyrgyzstan,103206,Life expectancy index,0.712123077,1992
KGZ,Kyrgyzstan,103606,Income index,0.556901762,1992
KGZ,Kyrgyzstan,103706,Education index,0.615416667,1992
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.625,1992
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3991.413138,1992
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),50.532,1991
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.34,1991
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),11.79102,1991
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),8.668,1991
KGZ,Kyrgyzstan,103206,Life expectancy index,0.712923077,1991
KGZ,Kyrgyzstan,103606,Income index,0.58089448,1991
KGZ,Kyrgyzstan,103706,Education index,0.616461667,1991
KGZ,Kyrgyzstan,110906,"Unemployment, youth (% ages 15–24)",2.088,1991
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.634,1991
KGZ,Kyrgyzstan,140606,"Unemployment, total (% of labour force)",1,1991
KGZ,Kyrgyzstan,148306,Employment to population ratio (% ages 15 and older),61.371,1991
KGZ,Kyrgyzstan,150606,Employment in agriculture (% of total employment),35.5,1991
KGZ,Kyrgyzstan,150706,Employment in services (% of total employment),37.95,1991
KGZ,Kyrgyzstan,153706,Working poor at PPP$3.20 a day (% of total employment),23.42,1991
KGZ,Kyrgyzstan,169706,Total unemployment rate (female to male ratio),1.555555556,1991
KGZ,Kyrgyzstan,169806,Youth unemployment rate (female to male ratio),1.395361679,1991
KGZ,Kyrgyzstan,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",41.3215142,1991
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),4678.506291,1991
KGZ,Kyrgyzstan,23806,Population with at least some secondary education (% ages 25 and older),66.5,1990
KGZ,Kyrgyzstan,23906,"Population with at least some secondary education, female (% ages 25 and older)",71.13586844,1990
KGZ,Kyrgyzstan,24006,"Population with at least some secondary education, male (% ages 25 and older)",71.05,1990
KGZ,Kyrgyzstan,24106,"Mean years of schooling, female (years)",8.13,1990
KGZ,Kyrgyzstan,24206,"Mean years of schooling, male (years)",9.07,1990
KGZ,Kyrgyzstan,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",50.41,1990
KGZ,Kyrgyzstan,44206,Total population (millions),4.372885,1990
KGZ,Kyrgyzstan,45106,Urban population (%),37.8,1990
KGZ,Kyrgyzstan,47906,Median age (years),21.765,1990
KGZ,Kyrgyzstan,48706,"Labour force participation rate (% ages 15 and older), female",49.759,1990
KGZ,Kyrgyzstan,48806,"Labour force participation rate (% ages 15 and older), male",74.392,1990
KGZ,Kyrgyzstan,49006,Sex ratio at birth (male to female births),1.05,1990
KGZ,Kyrgyzstan,57206,"Mortality rate, infant (per 1,000 live births)",53.881056,1990
KGZ,Kyrgyzstan,57506,"Mortality rate, under-five (per 1,000 live births)",64.813109,1990
KGZ,Kyrgyzstan,57806,"Mortality rate, female adult (per 1,000 people)",134.154,1990
KGZ,Kyrgyzstan,57906,"Mortality rate, male adult (per 1,000 people)",266.011,1990
KGZ,Kyrgyzstan,58006,"HIV prevalence, adult (% ages 15-49)",0.1,1990
KGZ,Kyrgyzstan,61006,"Homicide rate (per 100,000 people)",13.78952339,1990
KGZ,Kyrgyzstan,63106,Population ages 15–64 (millions),2.515934,1990
KGZ,Kyrgyzstan,63206,"Gross enrolment ratio, primary (% of primary school-age population)",111.01194,1990
KGZ,Kyrgyzstan,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",105.01862,1990
KGZ,Kyrgyzstan,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",26.78469,1990
KGZ,Kyrgyzstan,65606,Gross fixed capital formation (% of GDP),21.96261682,1990
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.337,1990
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.02075,1990
KGZ,Kyrgyzstan,89006,"Maternal mortality ratio (deaths per 100,000 live births)",74,1990
KGZ,Kyrgyzstan,100806,Forest area (% of total land area),4.358706986,1990
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),8.56,1990
KGZ,Kyrgyzstan,103206,Life expectancy index,0.712876923,1990
KGZ,Kyrgyzstan,103606,Income index,0.595167174,1990
KGZ,Kyrgyzstan,103706,Education index,0.619243056,1990
KGZ,Kyrgyzstan,110806,"Net migration rate (per 1,000 people)",-6.067,1990
KGZ,Kyrgyzstan,120606,"Life expectancy at birth, female (years)",70.166,1990
KGZ,Kyrgyzstan,121106,"Life expectancy at birth, male (years)",62.277,1990
KGZ,Kyrgyzstan,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),65.066,1990
KGZ,Kyrgyzstan,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),8.742,1990
KGZ,Kyrgyzstan,132706,Population ages 65 and older (millions),0.219942,1990
KGZ,Kyrgyzstan,132806,Population under age 5 (millions),0.627933,1990
KGZ,Kyrgyzstan,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",34.08187,1990
KGZ,Kyrgyzstan,133206,Exports and imports (% of GDP),78.738318,1990
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.64,1990
KGZ,Kyrgyzstan,148206,Labour force participation rate (% ages 15 and older),61.596,1990
KGZ,Kyrgyzstan,174306,Fossil fuel energy consumption (% of total energy consumption),93.52393516,1990
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),24.065421,1990
KGZ,Kyrgyzstan,181206,Proportion of births attended by skilled health personnel (%),98.9,1990
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",22.65120411,1990
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),5158.317569,1990
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",4.846708752,1990
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),5142.11859,1990
